"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.0506747208445318,0.0506747208445318,0.971995456985802,0.0159416704291976,0.382
"Residuals",60,3.12808380823154,0.0521347301371924,NA,0.984058329570802,NA
"Total",61,3.17875852907607,NA,NA,1,NA
