"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,2.29383142668351,2.29383142668351,0,0.00747793829413299,1
"md$A_SMK_CIG_CUR_FREQ",1,10.3164031302817,10.3164031302817,0,0.0336316893770989,1
"md$F1_SDC_AGE_CALC",1,4.73711985635239,4.73711985635239,0,0.0154431095352688,1
"md$PM_BIOIMPED_WEIGHT",1,5.27200363675472,5.27200363675472,0,0.0171868418156153,1
"md$PM_WAIST_AVG",1,0.874247095781421,0.874247095781421,0,0.00285006376668692,1
"md$PM_WAIST_HIP_RATIO",1,0.667295553607122,0.667295553607122,0,0.002175397422747,1
"md$PM_STANDING_HEIGHT_AVG",1,0.618161881922472,0.618161881922472,0,0.002015220628259,1
"md$A_SLE_LIGHT_EXP",1,0.427616909761721,0.427616909761721,0,0.00139404004476009,1
"md$NUT_VEG_DAY_QTY",1,2.99267644064619,2.99267644064619,0,0.00975618761567587,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.149299039775226,0.149299039775226,0,0.000486717983643045,1
"md$PM_BIOIMPED_FFM",1,4.23645693716754,4.23645693716754,0,0.0138109379762463,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,3.17583104595577,3.17583104595577,0,0.0103532754490968,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,1.39723914301896,1.39723914301896,0,0.00455502874888666,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,1.07322182684938,1.07322182684938,0,0.00349872554004538,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,1.5353989235004,1.5353989235004,0,0.00500543251489701,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,3.46568303040745,3.46568303040745,0,0.0112981989639409,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.538693019525951,0.538693019525951,0,0.00175615047933993,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,2.17115838171406,2.17115838171406,0,0.00707802160890333,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,0.884342958603611,0.884342958603611,0,0.00288297649005977,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.540254671111917,0.540254671111917,0,0.00176124149608203,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.878555736626247,0.878555736626247,0,0.0028641100257077,1
