,sum_sq,df,F,PR(>F)
CASE_CONTROL,0.17948243959822938,1.0,1.392322017405182,0.24300162073940798
A_SMK_CIG_CUR_FREQ,0.02287634413109716,1.0,0.17746158166093154,0.6751764028337
F1_SDC_AGE_CALC,0.001700339118169284,1.0,0.013190257479126445,0.9089757450751658
SDC_GENDER,2.410952293394397,1.0,18.702787685083667,6.343280456364909e-05
PM_BIOIMPED_WEIGHT,0.030011466603099526,1.0,0.2328117771279057,0.631327504186154
PM_WAIST_AVG,0.007208901019713248,1.0,0.055922527203828135,0.8139235201660279
PM_WAIST_HIP_RATIO,0.1502143349505835,1.0,1.1652768167724272,0.2850013644292306
PM_STANDING_HEIGHT_AVG,0.0604223822425092,1.0,0.4687222512053897,0.4963994555859733
A_SLE_LIGHT_EXP,0.06790643667030317,1.0,0.5267792610309854,0.4709865914192958
NUT_VEG_DAY_QTY,0.006234485119605913,1.0,0.048363566478388374,0.8267353699855108
REFINED_GRAIN_SERVINGS_DAY_QTY,0.08900200827298357,1.0,0.6904266288621123,0.4095481058378099
PM_BIOIMPED_FFM,0.12145600132152194,1.0,0.9421861278712871,0.33589021788378437
Residual,7.218887938174349,56.0,,
