,sum_sq,df,F,PR(>F)
UC_case_control,1.2345705132925097e-05,1.0,1.0635253963352776e-05,0.9974338360177658
A_SMK_CIG_CUR_FREQ,0.9524687199618069,1.0,0.8205077490412481,0.37699768369664255
F1_SDC_AGE_CALC,0.2400245851731176,1.0,0.2067700786046299,0.6547470992058901
SDC_GENDER,0.8326131329081439,1.0,0.7172577043076406,0.40816448257085947
A_HS_DENTAL_VISIT_LAST,1.7700313933616856,1.0,1.524800178590408,0.23277163861052452
PM_BIOIMPED_BMI,0.45148444799973714,1.0,0.38893297007197175,0.5406840520245741
PM_BIOIMPED_WEIGHT,0.000620954924325253,1.0,0.0005349239471450802,0.981802302681937
PM_WAIST_AVG,2.5662719657536375,1.0,2.2107246043026065,0.15436147844530745
PM_WAIST_HIP_RATIO,2.816379688203088,1.0,2.426180839309527,0.13673121634334678
PM_STANDING_HEIGHT_AVG,0.3079208928950083,1.0,0.26525960739391585,0.6127964923552716
A_SLE_LIGHT_EXP,0.8688048240271308,1.0,0.74843517228289,0.39835580776766
NUT_VEG_DAY_QTY,0.7963721938069512,1.0,0.6860378114735189,0.4183627831512533
NUT_JUICE_DAY_QTY,0.018571849543308764,1.0,0.01599878940373396,0.900749162500314
REFINED_GRAIN_SERVINGS_DAY_QTY,0.01834448677878662,1.0,0.015802926897990628,0.9013551746819959
PM_BIOIMPED_FFM,1.1899558840018472,1.0,1.0250919566995287,0.32473139762635406
SALT_SEASONING,1.7825875129635809,1.0,1.535616694886772,0.2311868594144811
NUTS_SEEDS_SERVINGS_PER_DAY,3.0110598526431605,1.0,2.59388879670482,0.1246731311812554
Residual,20.894911692602005,18.0,,
