,sum_sq,df,F,PR(>F)
CASE_CONTROL,43.99065726375455,1.0,0.2021538947571705,0.6547233858269167
A_SMK_CIG_CUR_FREQ,4.469773897189539,1.0,0.02054032056359601,0.8865527625472096
F1_SDC_AGE_CALC,391.7694713697443,1.0,1.8003305567704122,0.18508811898825192
SDC_GENDER,476.09327892016745,1.0,2.187830702877964,0.14470866410237296
PM_BIOIMPED_WEIGHT,13.561151990500235,1.0,0.062318679983268774,0.8037814615008179
PM_WAIST_AVG,55.84159976795645,1.0,0.25661350806559957,0.6144450951813865
PM_WAIST_HIP_RATIO,38.02265202243999,1.0,0.17472862815500526,0.6775416325114267
PM_STANDING_HEIGHT_AVG,0.20904259196718986,1.0,0.0009606306603452347,0.9753844920335663
A_SLE_LIGHT_EXP,119.92126077481589,1.0,0.5510840582460135,0.4609776267907931
NUT_VEG_DAY_QTY,342.9236000603402,1.0,1.5758650965523533,0.214570419651195
REFINED_GRAIN_SERVINGS_DAY_QTY,294.62222736134294,1.0,1.3539018156975995,0.24953103643971264
PM_BIOIMPED_FFM,0.0018189152086887908,1.0,8.358611044724085e-06,0.9977034929004083
Residual,12186.145657640733,56.0,,
