,sum_sq,df,F,PR(>F)
Both_case_control,123.0630160372984,1.0,0.4915350593190037,0.48864630524399477
A_SMK_CIG_CUR_FREQ,0.9718329755582239,1.0,0.0038816696898148133,0.9507347538452016
F1_SDC_AGE_CALC,25.379885128951873,1.0,0.10137166911777831,0.7523957515255257
SDC_GENDER,18.591578617867963,1.0,0.07425799393700822,0.7871020495474433
A_HS_DENTAL_VISIT_LAST,1486.8721682313792,1.0,5.93882567602502,0.020956130486931557
PM_BIOIMPED_BMI,753.226022393744,1.0,3.008515551786195,0.09309369712912526
PM_BIOIMPED_WEIGHT,510.4585772069877,1.0,2.0388602124888986,0.16365253618731468
PM_WAIST_AVG,237.21467086199198,1.0,0.9474765942527186,0.33814610489456487
PM_WAIST_HIP_RATIO,245.60058474337436,1.0,0.9809713907387728,0.32988080403475206
PM_STANDING_HEIGHT_AVG,469.25385291047115,1.0,1.8742813873187683,0.18114918973090155
A_SLE_LIGHT_EXP,185.35724919341095,1.0,0.7403490456456615,0.3963736304155966
NUT_VEG_DAY_QTY,101.01469053666268,1.0,0.40347021797337146,0.5301179342154789
NUT_JUICE_DAY_QTY,23.495461492942198,1.0,0.09384495383373706,0.7614608768472967
REFINED_GRAIN_SERVINGS_DAY_QTY,6.295822579848416,1.0,0.025146608826081312,0.8750649760229618
PM_BIOIMPED_FFM,53.24560317017919,1.0,0.2126721866202095,0.648007151312145
SALT_SEASONING,1828.0150405916438,1.0,7.301409557042823,0.011227227102481394
NUTS_SEEDS_SERVINGS_PER_DAY,13.141291338938588,1.0,0.05248859995317966,0.820342885526187
Residual,7510.940290269171,30.0,,
