"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,102.739270268647,102.739270268647,0.936420295421349,0.0723863537235862,0.55
"Residuals",12,1316.57894350637,109.714911958864,NA,0.927613646276414,NA
"Total",13,1419.31821377502,NA,NA,1,NA
