,sum_sq,df,F,PR(>F)
Crohn_case_control,23.62717354667447,1.0,1.5424868105057004,0.24563692487221378
A_SMK_CIG_CUR_FREQ,1.0889014785324689,1.0,0.07108832401211594,0.7957669677781832
F1_SDC_AGE_CALC,13.645999400445556,1.0,0.8908714387599097,0.36988774361401966
SDC_GENDER,33.43403605920978,1.0,2.182722344736905,0.17368406618587728
A_HS_DENTAL_VISIT_LAST,7.093557788959096,1.0,0.46309895288213315,0.5133035220809341
PM_BIOIMPED_BMI,31.137964500905948,1.0,2.032824597227473,0.18768270506268014
PM_BIOIMPED_WEIGHT,34.971891541030864,1.0,2.283120379757339,0.16507382284705532
PM_WAIST_AVG,4.242549539617347,1.0,0.2769724738699381,0.6114138978502877
PM_WAIST_HIP_RATIO,4.39394376755265,1.0,0.28685616136711517,0.6052226714483437
PM_STANDING_HEIGHT_AVG,32.473360879074725,1.0,2.1200052028997223,0.17936626339856535
A_SLE_LIGHT_EXP,1.4802053053955773,1.0,0.09663437549577743,0.7629856456932947
NUT_VEG_DAY_QTY,0.12230768646644703,1.0,0.007984788905252475,0.9307546065090841
NUT_JUICE_DAY_QTY,5.313464419081285,1.0,0.3468865528216259,0.5703661129886812
REFINED_GRAIN_SERVINGS_DAY_QTY,2.758700651331063,1.0,0.1801002291029677,0.6812513934807101
PM_BIOIMPED_FFM,1.8264254855030475,1.0,0.11923716631591964,0.7377966401000974
SALT_SEASONING,5.728692036175798,1.0,0.37399445557016037,0.5559654626616357
NUTS_SEEDS_SERVINGS_PER_DAY,0.062205486510658305,1.0,0.0040610503958179054,0.9505810497639687
Residual,137.85826917401988,9.0,,
