"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,84.9138574245897,84.9138574245897,0.778028808836632,0.00939897724109101,0.913
"Residuals",82,8949.45820737393,109.139734236267,NA,0.990601022758909,NA
"Total",83,9034.37206479852,NA,NA,1,NA
