,sum_sq,df,F,PR(>F)
CASE_CONTROL,7.127441821306916,1.0,0.86329567636263,0.3571950579002847
A_SMK_CIG_CUR_FREQ,8.532537296241403,1.0,1.0334847678767036,0.31414026783444843
F1_SDC_AGE_CALC,0.007751588039317637,1.0,0.0009388940109314196,0.9756751427357208
SDC_GENDER,55.927511493713254,1.0,6.774096523370957,0.012080214054341138
A_HS_DENTAL_VISIT_LAST,10.492757711824192,1.0,1.2709121439138584,0.26487177581246707
PM_BIOIMPED_BMI,41.775395341816,1.0,5.05995265638189,0.02883046455723286
PM_BIOIMPED_WEIGHT,24.61120475625888,1.0,2.980977914493562,0.09030193896976207
PM_WAIST_AVG,31.238237749839104,1.0,3.7836626748752695,0.05727817218151951
PM_WAIST_HIP_RATIO,32.560060467373354,1.0,3.9437655372450364,0.05243337562575944
PM_STANDING_HEIGHT_AVG,31.485032403832708,1.0,3.813555133219184,0.056337682598957946
A_SLE_LIGHT_EXP,17.10552880613287,1.0,2.071869463190254,0.15614745268395566
NUT_VEG_DAY_QTY,4.687165955447,1.0,0.5677226423139775,0.4546298104841624
NUT_JUICE_DAY_QTY,12.71689227468749,1.0,1.5403055391750629,0.22025081026467552
REFINED_GRAIN_SERVINGS_DAY_QTY,1.9950420944228568,1.0,0.24164507511348418,0.6251295527622135
PM_BIOIMPED_FFM,0.1929017286111291,1.0,0.023364796577508836,0.8791154170000384
SALT_SEASONING,2.3796406474632783,1.0,0.28822872690599205,0.5936923645908725
NUTS_SEEDS_SERVINGS_PER_DAY,47.518169370849634,1.0,5.755533499254806,0.020130050929222158
Residual,421.06029584001254,51.0,,
