"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.0991767470217556,0.0991767470217556,2.42874122944599,0.0301974293308571,0.054
"Residuals",78,3.18510106136812,0.040834628991899,NA,0.969802570669143,NA
"Total",79,3.28427780838988,NA,NA,1,NA
