"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.160821823163167,0.160821823163167,0.820605167956364,0.00647059810879774,0.591
"Residuals",126,24.6934220131996,0.195979539787298,NA,0.993529401891202,NA
"Total",127,24.8542438363627,NA,NA,1,NA
