"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,846.958690031506,846.958690031506,1.19660229992419,0.047490621381431,0.142
"Residuals",24,16987.2718463301,707.80299359709,NA,0.952509378618569,NA
"Total",25,17834.2305363617,NA,NA,1,NA
