"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.00336918242791897,0.00336918242791897,0.354231741151337,0.0028034814210023,0.817
"Residuals",126,1.1984159989108,0.00951123808659365,NA,0.997196518578998,NA
"Total",127,1.20178518133872,NA,NA,1,NA
