,sum_sq,df,F,PR(>F)
Both_case_control,0.00409880353847337,1.0,0.7441556108302828,0.39517681804104443
A_SMK_CIG_CUR_FREQ,0.009340076933504115,1.0,1.69573159347919,0.20275668560422058
F1_SDC_AGE_CALC,0.004998770220478215,1.0,0.907548476501434,0.34837882500763073
SDC_GENDER,0.009690262980046634,1.0,1.7593093934208162,0.19472026714628857
A_HS_DENTAL_VISIT_LAST,0.005351345381510747,1.0,0.9715600305705687,0.3321747939461118
PM_BIOIMPED_BMI,0.0023881599797639795,1.0,0.43358083202095055,0.5152591581508319
PM_BIOIMPED_WEIGHT,0.0024374366236660713,1.0,0.4425272210582464,0.5109874551158173
PM_WAIST_AVG,0.0054509238854215806,1.0,0.9896389410886689,0.3277873202410716
PM_WAIST_HIP_RATIO,0.004078715045988441,1.0,0.7405084576414404,0.3963234023263382
PM_STANDING_HEIGHT_AVG,0.0018493313512735101,1.0,0.3357541507947228,0.5666165290982279
A_SLE_LIGHT_EXP,0.0007680257445170555,1.0,0.13943841457142467,0.7114657677170557
NUT_VEG_DAY_QTY,0.018251179918905625,1.0,3.3135811007875775,0.07869981265581695
NUT_JUICE_DAY_QTY,0.006085091940279824,1.0,1.104774909866489,0.3016139981845463
REFINED_GRAIN_SERVINGS_DAY_QTY,0.00036883527082069576,1.0,0.06696364772719904,0.7975774157240212
PM_BIOIMPED_FFM,0.004639124758213569,1.0,0.8422532784901703,0.36607287007874734
SALT_SEASONING,0.0010319020944250812,1.0,0.1873463136708311,0.668230439286556
NUTS_SEEDS_SERVINGS_PER_DAY,0.000621567303750261,1.0,0.1128482476051255,0.7392626857461889
Residual,0.1652397756122612,30.0,,
