"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.256341000868377,0.256341000868377,2.81683928963622,0.31948402336734,0.119
"Residuals",6,0.546018372744613,0.0910030621241022,NA,0.68051597663266,NA
"Total",7,0.80235937361299,NA,NA,1,NA
