"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,154.988721596764,154.988721596764,1.18744633713331,0.0900436905505871,0.269
"Residuals",12,1566.27259775898,130.522716479915,NA,0.909956309449413,NA
"Total",13,1721.26131935574,NA,NA,1,NA
