"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,4.88015524292925,4.88015524292925,2.54262413257395,0.0197803969674027,0.079
"Residuals",126,241.836594222289,1.91933804938324,NA,0.980219603032597,NA
"Total",127,246.716749465218,NA,NA,1,NA
