"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.0493274975976692,0.0493274975976692,0.783870677903035,0.00793520918469516,0.475
"Residuals",98,6.16695444904696,0.0629281066229282,NA,0.992064790815305,NA
"Total",99,6.21628194664463,NA,NA,1,NA
