"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,564.71580014558,564.71580014558,0.840696810088933,0.12289637056404,0.909
"Residuals",6,4030.3409745483,671.72349575805,NA,0.87710362943596,NA
"Total",7,4595.05677469388,NA,NA,1,NA
