"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,172.637941636004,172.637941636004,2.7525416651406,0.0115288475923374,0.001
"Residuals",236,14801.79382644,62.719465366271,NA,0.988471152407663,NA
"Total",237,14974.431768076,NA,NA,1,NA
