,sum_sq,df,F,PR(>F)
Both_case_control,0.3001827364458579,1.0,0.8963139541078542,0.3536133341137254
A_SMK_CIG_CUR_FREQ,0.3163451980217471,1.0,0.944573357745526,0.3412153991521598
F1_SDC_AGE_CALC,0.29729581636187086,1.0,0.8876939155729651,0.3558948435679212
SDC_GENDER,0.655351509484419,1.0,1.9568104073915535,0.1751958050742403
A_HS_DENTAL_VISIT_LAST,0.6841164418562267,1.0,2.0426994581047353,0.1663805315595724
PM_BIOIMPED_BMI,0.44887795386687906,1.0,1.3403021722897517,0.25886219400930605
PM_BIOIMPED_WEIGHT,0.5228727620503424,1.0,1.5612428562598788,0.22404969656225338
PM_WAIST_AVG,0.03796465658668291,1.0,0.11335845580078525,0.7394052754447993
PM_WAIST_HIP_RATIO,0.11534609973259081,1.0,0.34441127416694245,0.5630107371035746
PM_STANDING_HEIGHT_AVG,0.3566205164294092,1.0,1.0648312057561675,0.31284537455992667
A_SLE_LIGHT_EXP,0.018819450722565457,1.0,0.05619289267263696,0.8147163657154851
NUT_VEG_DAY_QTY,0.2696652802342919,1.0,0.8051920522617914,0.37884273096863186
NUT_JUICE_DAY_QTY,0.27529748382465696,1.0,0.8220092174665303,0.3739945175983449
REFINED_GRAIN_SERVINGS_DAY_QTY,0.06075219962192562,1.0,0.18139965311995615,0.67413242069294
PM_BIOIMPED_FFM,0.13213436644416032,1.0,0.3945392658596898,0.5361107802748699
SALT_SEASONING,0.0825249598695844,1.0,0.24641081618842656,0.6243247298284614
NUTS_SEEDS_SERVINGS_PER_DAY,0.004437587242049692,1.0,0.013250166930693958,0.9093574855596888
Residual,7.70288458258672,23.0,,
