,sum_sq,df,F,PR(>F)
UC_case_control,0.0032055378511236486,1.0,1.1738363273672094,0.28646726659934196
A_SMK_CIG_CUR_FREQ,0.006321575746723131,1.0,2.3148986542479824,0.13766504133365995
F1_SDC_AGE_CALC,0.01438720850796414,1.0,5.268453776059766,0.02820769336371684
SDC_GENDER,0.01814560786040102,1.0,6.644742529317613,0.014598755904930046
A_HS_DENTAL_VISIT_LAST,0.006756812518161157,1.0,2.4742780648329763,0.12526245845494172
PM_BIOIMPED_BMI,0.010361191357768041,1.0,3.7941660262373746,0.05997980021318533
PM_BIOIMPED_WEIGHT,0.004365447591421259,1.0,1.598583827744138,0.21496141825844053
PM_WAIST_AVG,0.008611821499409523,1.0,3.1535640476887057,0.08498420718962671
PM_WAIST_HIP_RATIO,0.01623704502002188,1.0,5.9458456517421805,0.020300381241965496
PM_STANDING_HEIGHT_AVG,0.010219960934426222,1.0,3.742448838936041,0.0616581665854292
A_SLE_LIGHT_EXP,0.001549958613508615,1.0,0.5675795485660432,0.4565640346073291
NUT_VEG_DAY_QTY,0.008910439592047466,1.0,3.2629150463127434,0.07999054949965034
NUT_JUICE_DAY_QTY,0.00011000902647512236,1.0,0.04028421987577979,0.8421578101629408
REFINED_GRAIN_SERVINGS_DAY_QTY,0.0006787630603833242,1.0,0.2485563343679123,0.6214003779315896
PM_BIOIMPED_FFM,0.009809167585614837,1.0,3.5920203684980443,0.06684565644141782
SALT_SEASONING,0.0028190685212611437,1.0,1.0323150726277437,0.31700727507714255
NUTS_SEEDS_SERVINGS_PER_DAY,0.0009796241806895847,1.0,0.35872870758886494,0.5533028316540263
Residual,0.09011711992619952,33.0,,
