,sum_sq,df,F,PR(>F)
CASE_CONTROL,0.003967575790014387,1.0,0.7825030505711532,0.3801590889142643
A_SMK_CIG_CUR_FREQ,0.0015245598327995136,1.0,0.30068051200089124,0.5856355762260845
F1_SDC_AGE_CALC,0.002400845375645638,1.0,0.4735054677772255,0.4942195479607139
SDC_GENDER,0.0026514596897727746,1.0,0.5229327442050239,0.47260301058126863
PM_BIOIMPED_WEIGHT,0.003647547759899982,1.0,0.7193856904786089,0.39995634091315513
PM_WAIST_AVG,9.40667970086558e-06,1.0,0.0018552274616148836,0.965797073532275
PM_WAIST_HIP_RATIO,6.262379904575288e-07,1.0,0.0001235094586346359,0.9911724058249838
PM_STANDING_HEIGHT_AVG,0.0005849212214847962,1.0,0.11536078058234105,0.7353921914064332
A_SLE_LIGHT_EXP,0.00017737951834886074,1.0,0.03498358230891464,0.8523060632633755
NUT_VEG_DAY_QTY,1.5877059840648252e-05,1.0,0.0031313447850640683,0.9555741091015595
REFINED_GRAIN_SERVINGS_DAY_QTY,0.03704086309057423,1.0,7.305364761301172,0.009084072338295343
PM_BIOIMPED_FFM,0.014790916165371735,1.0,2.9171306693812635,0.09318211738722734
Residual,0.2839404192464582,56.0,,
