"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.0175506268907642,0.0175506268907642,0.395614788150734,0.0085269866550356,0.817
"Residuals",46,2.0406942843288,0.0443629192245392,NA,0.991473013344964,NA
"Total",47,2.05824491121957,NA,NA,1,NA
