"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,9.94158909726589,9.94158909726589,0,0.0292482492065322,1
"md$A_SMK_CIG_CUR_FREQ",1,5.53956843071255,5.53956843071255,0,0.0162974627469444,1
"md$F1_SDC_AGE_CALC",1,3.79510602165773,3.79510602165773,0,0.0111652378307592,1
"md$PM_BIOIMPED_WEIGHT",1,2.02134632514355,2.02134632514355,0,0.00594682001761329,1
"md$PM_WAIST_AVG",1,1.26340534337193,1.26340534337193,0,0.00371695047645542,1
"md$PM_WAIST_HIP_RATIO",1,0.327604746133979,0.327604746133979,0,0.000963816263418543,1
"md$PM_STANDING_HEIGHT_AVG",1,0.153567767850451,0.153567767850451,0,0.000451797826306876,1
"md$A_SLE_LIGHT_EXP",1,0.339387735596077,0.339387735596077,0,0.000998481929924532,1
"md$NUT_VEG_DAY_QTY",1,1.2389288303463,1.2389288303463,0,0.0036449403435002,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.775726542198584,0.775726542198584,0,0.00228219482824788,1
"md$PM_BIOIMPED_FFM",1,6.38803769356107,6.38803769356107,0,0.0187936673477462,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,1.88749395716352,1.88749395716352,0,0.00555302508430217,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,2.13465265018294,2.13465265018294,0,0.00628016829815524,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.976507751005826,0.976507751005826,0,0.00287289504465474,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,3.59070299154035,3.59070299154035,0,0.0105638821817828,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,3.8230896746718,3.8230896746718,0,0.0112475660027503,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.243555164063338,0.243555164063338,0,0.00071654159756225,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,0.175019730405076,0.175019730405076,0,0.00051490970315355,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,0.00434462053281237,0.00434462053281237,0,1.27819147229149e-05,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.886665522143922,0.886665522143922,0,0.00260857835711975,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.744363837113411,0.744363837113411,0,0.00218992545308588,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO",1,2.79089898180818,2.79089898180818,0,0.0082108512161936,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_HIP_RATIO",1,4.30909707316832,4.30909707316832,0,0.0126774043684653,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.350076072958778,0.350076072958778,0,0.00102992711959484,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,1.81176128892449,1.81176128892449,0,0.00533021885764571,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,3.03565711106016,3.03565711106016,0,0.00893093194872512,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG",1,0.0566046576968091,0.0566046576968091,0,0.000166531438623031,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_STANDING_HEIGHT_AVG",1,1.22519400008797,1.22519400008797,0,0.00360453234290043,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.620303805718883,0.620303805718883,0,0.00182493966667923,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.0159179546077794,0.0159179546077794,0,4.68307730958869e-05,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,1.55156305974588,1.55156305974588,0,0.00456471320501243,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.355230173718226,0.355230173718226,0,0.00104509053280504,1
"md$CASE_CONTROL:md$A_SLE_LIGHT_EXP",1,1.14974175200699,1.14974175200699,0,0.0033825511150027,1
"md$A_SMK_CIG_CUR_FREQ:md$A_SLE_LIGHT_EXP",1,3.0002437458464,3.0002437458464,0,0.00882674549313135,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,2.18547368532235,2.18547368532235,0,0.00642968426448101,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.536781795800266,0.536781795800266,0,0.00157921712308688,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,1.16939421299324,1.16939421299324,0,0.0034403688412056,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,3.54555885638872,3.54555885638872,0,0.0104310677089445,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,3.68879383878186,3.68879383878186,0,0.0108524663826515,1
"md$CASE_CONTROL:md$NUT_VEG_DAY_QTY",1,2.28267514076357,2.28267514076357,0,0.00671565186625651,1
"md$A_SMK_CIG_CUR_FREQ:md$NUT_VEG_DAY_QTY",1,2.70776281968364,2.70776281968364,0,0.0079662638404629,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,1.74825489744001,1.74825489744001,0,0.00514338245290467,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,7.61044661768273,7.61044661768273,0,0.0223900059707971,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,0.412979342078742,0.412979342078742,0,0.00121498913263179,1
"md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,0.617191706903697,0.617191706903697,0,0.00181578384251355,1
"md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,10.6590697761571,10.6590697761571,0,0.0313590841537191,1
"md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,2.72112427864768,2.72112427864768,0,0.00800557337918147,1
"md$CASE_CONTROL:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.8739461527082,0.8739461527082,0,0.00257115785186991,1
"md$A_SMK_CIG_CUR_FREQ:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.139396959239875,0.139396959239875,0,0.000410107173268904,1
"md$F1_SDC_AGE_CALC:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,3.15530772858524,3.15530772858524,0,0.00928294519779931,1
"md$PM_BIOIMPED_WEIGHT:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0321051336790106,0.0321051336790106,0,9.44536071110582e-05,1
"md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.437501406310389,0.437501406310389,0,0.00128713327766622,1
"md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,1.06074929406547,1.06074929406547,0,0.00312073446155731,1
"md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,3.312493487837,3.312493487837,0,0.00974538718904775,1
"md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,2.07694467254535,2.07694467254535,0,0.00611039088182516,1
"md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,1.94383570470788,1.94383570470788,0,0.00571878303876863,1
"md$CASE_CONTROL:md$PM_BIOIMPED_FFM",1,5.11324084757783,5.11324084757783,0,0.0150432029628046,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_FFM",1,0.559361631532568,0.559361631532568,0,0.00164564721349592,1
"md$PM_BIOIMPED_WEIGHT:md$PM_BIOIMPED_FFM",1,1.01656921403364,1.01656921403364,0,0.00299075624800481,1
"md$PM_WAIST_AVG:md$PM_BIOIMPED_FFM",1,2.36159186244018,2.36159186244018,0,0.00694782560825865,1
"md$PM_WAIST_HIP_RATIO:md$PM_BIOIMPED_FFM",1,1.01810378965533,1.01810378965533,0,0.0029952709840063,1
"md$PM_STANDING_HEIGHT_AVG:md$PM_BIOIMPED_FFM",1,0.507575236632363,0.507575236632363,0,0.0014932911496182,1
"md$A_SLE_LIGHT_EXP:md$PM_BIOIMPED_FFM",1,0.782793030373796,0.782793030373796,0,0.00230298450333317,1
"md$NUT_VEG_DAY_QTY:md$PM_BIOIMPED_FFM",1,0.577943368940566,0.577943368940566,0,0.0017003148607988,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY:md$PM_BIOIMPED_FFM",1,4.63807867168168,4.63807867168168,0,0.0136452713446139,1
