"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,760.198482213422,760.198482213422,1.12384824993469,0.028725401518665,0.193
"Residuals",38,25704.1307185278,676.424492592837,NA,0.971274598481335,NA
"Total",39,26464.3292007412,NA,NA,1,NA
