,sum_sq,df,F,PR(>F)
UC_case_control,4.6164190906838644e-05,1.0,0.017887400705404143,0.8947685537143943
A_SMK_CIG_CUR_FREQ,0.00244737447227233,1.0,0.9482927568265286,0.34028544134983785
F1_SDC_AGE_CALC,0.0005801176491673348,1.0,0.22478021694074543,0.6398915478038127
SDC_GENDER,0.007512666305600072,1.0,2.910959120792252,0.10144884219971216
PM_BIOIMPED_WEIGHT,0.003072227697302341,1.0,1.1904068239988863,0.2865459374066659
PM_WAIST_AVG,0.002739118383077604,1.0,1.0613357915559114,0.3136232766184937
PM_WAIST_HIP_RATIO,2.2459473347367226e-05,1.0,0.008702450785012873,0.9264834832313918
PM_STANDING_HEIGHT_AVG,0.0005229564150093288,1.0,0.20263175337808775,0.6568191902667886
A_SLE_LIGHT_EXP,0.00020764895955919954,1.0,0.08045846949188999,0.7792147586602751
NUT_VEG_DAY_QTY,0.0023395361870401565,1.0,0.9065082788265943,0.3509419103167828
REFINED_GRAIN_SERVINGS_DAY_QTY,0.0031705468503543006,1.0,1.2285028905194808,0.27915462782984196
PM_BIOIMPED_FFM,0.0014380818854962487,1.0,0.5572186239539162,0.46294561766417186
Residual,0.05935889782669791,23.0,,
