"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.217173339396204,0.217173339396204,1.42500591442107,0.0380763043212231,0.182
"Residuals",36,5.48646159229425,0.152401710897062,NA,0.961923695678777,NA
"Total",37,5.70363493169045,NA,NA,1,NA
