"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.0682288245910436,0.0682288245910436,1.35969769878467,0.0363947725098669,0.239
"Residuals",36,1.80645866171063,0.0501794072697397,NA,0.963605227490133,NA
"Total",37,1.87468748630167,NA,NA,1,NA
