,sum_sq,df,F,PR(>F)
CASE_CONTROL,0.0148684364387139,1.0,0.015330973435382068,0.9018947321634729
A_SMK_CIG_CUR_FREQ,17.994946752144386,1.0,18.554745266281927,6.586833209565158e-05
F1_SDC_AGE_CALC,0.5743442794395957,1.0,0.59221135505044,0.44474272710590756
SDC_GENDER,17.48366970066038,1.0,18.027563075556575,8.11979174169752e-05
PM_BIOIMPED_WEIGHT,0.07015942001156367,1.0,0.07234198490693046,0.7889280597983563
PM_WAIST_AVG,0.1969472181350423,1.0,0.203073980364132,0.6539605165120927
PM_WAIST_HIP_RATIO,2.2990007557555336,1.0,2.3705195673863413,0.12917939514891236
PM_STANDING_HEIGHT_AVG,6.524495986970967,1.0,6.727464254080034,0.012045558111366522
A_SLE_LIGHT_EXP,0.15985897845013583,1.0,0.16483197558319304,0.6862663919812277
NUT_VEG_DAY_QTY,0.046028175709227716,1.0,0.04746005015294713,0.8283214582427411
REFINED_GRAIN_SERVINGS_DAY_QTY,0.903964600334844,1.0,0.9320857193951201,0.3383999447477384
PM_BIOIMPED_FFM,0.9959677572350751,1.0,1.0269509703730997,0.3151583289059094
Residual,55.280304318495574,57.0,,
