,sum_sq,df,F,PR(>F)
Both_case_control,0.4374478022459451,1.0,1.1386778373273414,0.29700514546612633
A_SMK_CIG_CUR_FREQ,0.38750534746282445,1.0,1.0086774896029074,0.325669813434314
F1_SDC_AGE_CALC,0.16347713847455045,1.0,0.42553144291717365,0.5206566045003632
SDC_GENDER,0.3025859749179606,1.0,0.7876321283503769,0.38400395359026795
A_HS_DENTAL_VISIT_LAST,1.2663388571015317,1.0,3.2962835422299017,0.08249790126477984
PM_BIOIMPED_BMI,0.22843262227997624,1.0,0.5946107466475171,0.4484915487953497
PM_BIOIMPED_WEIGHT,0.27357644411893456,1.0,0.7121202395661145,0.4074324923298607
PM_WAIST_AVG,0.010413261971366182,1.0,0.027105749669332584,0.8706671171455596
PM_WAIST_HIP_RATIO,0.001794660341657628,1.0,0.004671505825572583,0.9460990151658475
PM_STANDING_HEIGHT_AVG,0.11393686326652942,1.0,0.29657796973740613,0.5912773193087858
A_SLE_LIGHT_EXP,0.011379127691145746,1.0,0.029619900805309414,0.8648608940339941
NUT_VEG_DAY_QTY,0.27483203416136953,1.0,0.7153885439140828,0.4063745311062482
NUT_JUICE_DAY_QTY,0.41833846761320986,1.0,1.088936186504888,0.3075516837062578
REFINED_GRAIN_SERVINGS_DAY_QTY,0.4479701975174554,1.0,1.1660676612783383,0.29140476850774516
PM_BIOIMPED_FFM,0.14781850775992364,1.0,0.38477198392322,0.5411583648122873
SALT_SEASONING,0.20892508670421694,1.0,0.5438325776706774,0.46830596880361586
NUTS_SEEDS_SERVINGS_PER_DAY,0.0013057379982438552,1.0,0.0033988396154303164,0.9540135750224255
Residual,8.835949134895092,23.0,,
