,sum_sq,df,F,PR(>F)
CASE_CONTROL,0.002518368921863794,1.0,0.6713709661594578,0.4159869489626331
A_SMK_CIG_CUR_FREQ,0.019443653607189162,1.0,5.183475857964242,0.026575851361396115
F1_SDC_AGE_CALC,0.0033307064921890618,1.0,0.8879317149449364,0.3500151996852803
SDC_GENDER,0.024800798343059566,1.0,6.611634935831028,0.012765334587247167
PM_BIOIMPED_WEIGHT,0.0046123496208739885,1.0,1.229604445300909,0.27214076888119837
PM_WAIST_AVG,0.01202870862185915,1.0,3.206728632567263,0.07864654095062204
PM_WAIST_HIP_RATIO,0.02087912381101838,1.0,5.566157286912586,0.02176022182310009
PM_STANDING_HEIGHT_AVG,0.006084508810333795,1.0,1.6220667762911933,0.20797302359768471
A_SLE_LIGHT_EXP,0.0005846388928585111,1.0,0.15585864920153397,0.6944717692650615
NUT_VEG_DAY_QTY,0.018117852802960088,1.0,4.830031150501957,0.032045746235193885
REFINED_GRAIN_SERVINGS_DAY_QTY,0.022146208476843388,1.0,5.90394888246293,0.018279828509381008
PM_BIOIMPED_FFM,0.00016865393261957515,1.0,0.04496138461143235,0.8328314594851597
Residual,0.21381179077103896,57.0,,
