"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,60.3456918296659,60.3456918296659,1.24107324079553,0.0202653737944096,0.195
"Residuals",60,2917.42774782497,48.6237957970828,NA,0.97973462620559,NA
"Total",61,2977.77343965464,NA,NA,1,NA
