"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,2.04072132165549,2.04072132165549,0.942052256056768,0.0727900210429065,0.383
"Residuals",12,25.9950079227772,2.16625066023144,NA,0.927209978957093,NA
"Total",13,28.0357292444327,NA,NA,1,NA
