"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.0365566676854852,0.0365566676854852,0.887132239916366,0.0688386076437222,0.458
"Residuals",12,0.494492244208348,0.0412076870173623,NA,0.931161392356278,NA
"Total",13,0.531048911893833,NA,NA,1,NA
