"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,30.643926323097,30.643926323097,0.611136968665639,0.00482688161008211,0.875
"Residuals",126,6317.95311800667,50.142485063545,NA,0.995173118389918,NA
"Total",127,6348.59704432977,NA,NA,1,NA
