"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.142497622003191,0.142497622003191,1.16136124311371,0.0189884793194408,0.307
"Residuals",60,7.3619275405373,0.122698792342288,NA,0.981011520680559,NA
"Total",61,7.5044251625405,NA,NA,1,NA
