"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,550.396106029391,550.396106029391,1.69661106116739,0.00713771666155894,0.017
"Residuals",236,76560.5529729131,324.409122766581,NA,0.992862283338441,NA
"Total",237,77110.9490789425,NA,NA,1,NA
