,sum_sq,df,F,PR(>F)
UC_case_control,0.2915038831925106,1.0,1.5211619708724302,0.22615697077679958
A_SMK_CIG_CUR_FREQ,0.28529921699836963,1.0,1.4887840068017018,0.23105330696262075
F1_SDC_AGE_CALC,0.19173616500536622,1.0,1.0005416032638905,0.3244580710940847
SDC_GENDER,0.7366811306812635,1.0,3.8442414844662087,0.05840309920030023
A_HS_DENTAL_VISIT_LAST,0.509622135521104,1.0,2.6593738772170727,0.11245022066799
PM_BIOIMPED_BMI,0.607764371463506,1.0,3.171511950360267,0.08414096062021903
PM_BIOIMPED_WEIGHT,0.24596984477224215,1.0,1.2835505645797267,0.26540444962709
PM_WAIST_AVG,0.6493760353354779,1.0,3.388655131897124,0.07465283982766932
PM_WAIST_HIP_RATIO,0.6156606906191687,1.0,3.212717509195081,0.08224053603530705
PM_STANDING_HEIGHT_AVG,0.5097568384418385,1.0,2.6600768008218716,0.11240453065523187
A_SLE_LIGHT_EXP,0.06866669195085053,1.0,0.35832510811619095,0.5535249224087815
NUT_VEG_DAY_QTY,0.049091471520752085,1.0,0.2561752480059368,0.6161248406452624
NUT_JUICE_DAY_QTY,0.11946059509164447,1.0,0.6233841974283109,0.4354290881194861
REFINED_GRAIN_SERVINGS_DAY_QTY,0.021757870994053102,1.0,0.11353963988687013,0.7382834303933195
PM_BIOIMPED_FFM,0.41392084589238115,1.0,2.159973454991748,0.15111735163900347
SALT_SEASONING,0.06971717558503214,1.0,0.3638068730170229,0.5505229273779985
NUTS_SEEDS_SERVINGS_PER_DAY,0.007427907821350354,1.0,0.038761236307518064,0.8451299956169304
Residual,6.3238684174018065,33.0,,
