"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,65.5110574559087,65.5110574559087,0.993881121146389,0.0162947676533706,0.449
"Residuals",60,3954.86277354852,65.914379559142,NA,0.983705232346629,NA
"Total",61,4020.37383100443,NA,NA,1,NA
