,sum_sq,df,F,PR(>F)
Both_case_control,1.796214252640103,1.0,1.7438425522980165,0.19964313126691893
A_SMK_CIG_CUR_FREQ,0.6623998090972426,1.0,0.6430864091185337,0.4308034147991707
F1_SDC_AGE_CALC,0.15290233176077192,1.0,0.14844420262121547,0.7035667745508376
SDC_GENDER,0.0653692850401956,1.0,0.06346333167039594,0.8033408919258167
A_HS_DENTAL_VISIT_LAST,1.1235944522277197,1.0,1.0908341332002929,0.30714005849775405
PM_BIOIMPED_BMI,0.01926474138231977,1.0,0.018703044880157123,0.8924112999721983
PM_BIOIMPED_WEIGHT,0.035848894649853344,1.0,0.03480365877922287,0.8536434230439349
PM_WAIST_AVG,0.10977437654684627,1.0,0.10657371674509894,0.7470312072304619
PM_WAIST_HIP_RATIO,0.00011256827497964284,1.0,0.00010928615428797462,0.991749214991861
PM_STANDING_HEIGHT_AVG,0.0066949050650634305,1.0,0.006499703651105787,0.9364409971144132
A_SLE_LIGHT_EXP,3.0467506677402367,1.0,2.9579174382112905,0.09888806438751818
NUT_VEG_DAY_QTY,0.46870224180254794,1.0,0.45503642586702236,0.5066773732136962
NUT_JUICE_DAY_QTY,0.32013708200739954,1.0,0.3108029375407033,0.5825736712516106
REFINED_GRAIN_SERVINGS_DAY_QTY,0.004897539448860343,1.0,0.004754743305219759,0.9456217147230891
PM_BIOIMPED_FFM,1.2885155589443857,1.0,1.2509466828262024,0.27491783838424
SALT_SEASONING,3.2010451588862963,1.0,3.107713209428556,0.09120673813293714
NUTS_SEEDS_SERVINGS_PER_DAY,1.2564011306388332,1.0,1.2197686056343344,0.2808267179108551
Residual,23.690744188046477,23.0,,
