"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,55.6729309807938,55.6729309807938,0.715723351185456,0.0194936470225459,0.908
"Residuals",36,2800.27962199217,77.785545055338,NA,0.980506352977454,NA
"Total",37,2855.95255297296,NA,NA,1,NA
