"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,2.4578476535809,2.4578476535809,1.61983434545163,0.212581307153813,0.242
"Residuals",6,9.10407040256563,1.51734506709427,NA,0.787418692846187,NA
"Total",7,11.5619180561465,NA,NA,1,NA
