,sum_sq,df,F,PR(>F)
Both_case_control,0.00433722540387373,1.0,1.066220868990561,0.31005349865941567
A_SMK_CIG_CUR_FREQ,0.009177994661866052,1.0,2.2562280104754375,0.14353164947190825
F1_SDC_AGE_CALC,0.001543568744963778,1.0,0.3794557707635024,0.542540633571726
SDC_GENDER,0.0008762365598317363,1.0,0.21540538461078626,0.6459137024125364
A_HS_DENTAL_VISIT_LAST,0.013379332079209608,1.0,3.2890435123033477,0.07975909940273719
PM_BIOIMPED_BMI,0.0009886498446056923,1.0,0.24303996179248447,0.6256084101094597
PM_BIOIMPED_WEIGHT,0.0006484552906350296,1.0,0.1594098759231875,0.6925285825287959
PM_WAIST_AVG,0.0025764542064616713,1.0,0.6333701818850467,0.4323743248799904
PM_WAIST_HIP_RATIO,0.0012991991069006838,1.0,0.31938234049680864,0.5761813550493537
PM_STANDING_HEIGHT_AVG,0.0004246557821283366,1.0,0.10439320415267105,0.7488613541374591
A_SLE_LIGHT_EXP,0.000991152562176316,1.0,0.24365520528446558,0.6251730568173711
NUT_VEG_DAY_QTY,0.005092680064494365,1.0,1.2519344184893946,0.27206263954145365
NUT_JUICE_DAY_QTY,0.006319825458120072,1.0,1.5536037822261235,0.22224943267701164
REFINED_GRAIN_SERVINGS_DAY_QTY,0.007542702287535596,1.0,1.8542238040869476,0.18343213069571682
PM_BIOIMPED_FFM,0.0007527340976279683,1.0,0.18504475302918424,0.6701477006332308
SALT_SEASONING,0.0015894021205421222,1.0,0.39072299738591093,0.5366456230447734
NUTS_SEEDS_SERVINGS_PER_DAY,0.00050468993992093,1.0,0.1240680149647473,0.7271260734038423
Residual,0.12203546741623925,30.0,,
