"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,433.778658876938,433.778658876938,1.21871436498933,0.0483257927962119,0.184
"Residuals",24,8542.35259066442,355.931357944351,NA,0.951674207203788,NA
"Total",25,8976.13124954136,NA,NA,1,NA
