"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,604.642338247146,604.642338247146,0,0.0106928352862403,1
"md$A_SMK_CIG_CUR_FREQ",1,789.073124863592,789.073124863592,0,0.0139544130790202,1
"md$F1_SDC_AGE_CALC",1,355.487120847371,355.487120847371,0,0.00628663424499893,1
"md$PM_BIOIMPED_WEIGHT",1,400.751520801217,400.751520801217,0,0.00708711535990086,1
"md$PM_WAIST_AVG",1,347.758872621189,347.758872621189,0,0.00614996355539207,1
"md$PM_WAIST_HIP_RATIO",1,421.754413325883,421.754413325883,0,0.00745854232770453,1
"md$PM_STANDING_HEIGHT_AVG",1,316.886533200698,316.886533200698,0,0.00560399973605185,1
"md$A_SLE_LIGHT_EXP",1,288.824068830168,288.824068830168,0,0.0051077273279536,1
"md$NUT_VEG_DAY_QTY",1,355.067811982613,355.067811982613,0,0.00627921895112798,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,363.189802566033,363.189802566033,0,0.0064228528021029,1
"md$PM_BIOIMPED_FFM",1,493.151788097337,493.151788097337,0,0.00872117367190436,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,289.940896250016,289.940896250016,0,0.00512747793238235,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,386.210684428882,386.210684428882,0,0.00682996702870014,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,257.163822428561,257.163822428561,0,0.00454782971827648,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,341.598018810983,341.598018810983,0,0.00604101155046613,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,288.513739586817,288.513739586817,0,0.00510223929102044,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,298.431937375494,298.431937375494,0,0.00527763828077384,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,281.950031594019,281.950031594019,0,0.00498616298608052,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,162.398783840573,162.398783840573,0,0.00287195146030809,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,258.143878625845,258.143878625845,0,0.00456516158345681,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,188.951932215502,188.951932215502,0,0.00334153227518672,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO",1,272.276080213769,272.276080213769,0,0.00481508338722876,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_HIP_RATIO",1,551.182240323881,551.182240323881,0,0.0097474168374811,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,391.701681698511,391.701681698511,0,0.0069270729136958,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,211.693035494822,211.693035494822,0,0.00374369873990714,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,232.773536880173,232.773536880173,0,0.00411649818646655,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG",1,270.794142992048,270.794142992048,0,0.00478887597564996,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_STANDING_HEIGHT_AVG",1,242.753618202249,242.753618202249,0,0.00429299155944074,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,207.392792020082,207.392792020082,0,0.00366765081494803,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,264.778149318767,264.778149318767,0,0.00468248575888487,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,364.142541289979,364.142541289979,0,0.00643970156971567,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,260.102995170058,260.102995170058,0,0.00459980770263952,1
"md$CASE_CONTROL:md$A_SLE_LIGHT_EXP",1,283.557517259693,283.557517259693,0,0.00501459066697674,1
"md$A_SMK_CIG_CUR_FREQ:md$A_SLE_LIGHT_EXP",1,315.322443066741,315.322443066741,0,0.00557633948615318,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,293.553332937823,293.553332937823,0,0.00519136229515568,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,339.676108162674,339.676108162674,0,0.00600702340127892,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,340.316689628131,340.316689628131,0,0.00601835180431039,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,391.454638732297,391.454638732297,0,0.00692270406689291,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,312.552790783071,312.552790783071,0,0.00552735939693994,1
"md$CASE_CONTROL:md$NUT_VEG_DAY_QTY",1,341.843767641109,341.843767641109,0,0.00604535751103835,1
"md$A_SMK_CIG_CUR_FREQ:md$NUT_VEG_DAY_QTY",1,288.699142205965,288.699142205965,0,0.00510551805524648,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,365.077680883536,365.077680883536,0,0.00645623910440525,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,541.392164644183,541.392164644183,0,0.00957428363118544,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,320.233772948595,320.233772948595,0,0.00566319420693787,1
"md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,289.17224832236,289.17224832236,0,0.00511388472998214,1
"md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,330.41843573583,330.41843573583,0,0.00584330551364111,1
"md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,347.838124016907,347.838124016907,0,0.00615136508166143,1
"md$CASE_CONTROL:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,263.968659703978,263.968659703978,0,0.00466817028911154,1
"md$A_SMK_CIG_CUR_FREQ:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,207.009369855012,207.009369855012,0,0.00366087016166451,1
"md$F1_SDC_AGE_CALC:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,332.889572614034,332.889572614034,0,0.00588700648847691,1
"md$PM_BIOIMPED_WEIGHT:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,215.697215647739,215.697215647739,0,0.00381451091451552,1
"md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,216.656321274269,216.656321274269,0,0.00383147227801568,1
"md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,317.093239855145,317.093239855145,0,0.00560765525282393,1
"md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,273.897587066658,273.897587066658,0,0.00484375902668814,1
"md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,318.585137458002,318.585137458002,0,0.00563403880938652,1
"md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,269.204858371198,269.204858371198,0,0.00476077017227045,1
"md$CASE_CONTROL:md$PM_BIOIMPED_FFM",1,805.072807027187,805.072807027187,0,0.014237360459952,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_FFM",1,273.742555497698,273.742555497698,0,0.00484101736120063,1
"md$PM_BIOIMPED_WEIGHT:md$PM_BIOIMPED_FFM",1,306.86870842709,306.86870842709,0,0.00542683888664599,1
"md$PM_WAIST_AVG:md$PM_BIOIMPED_FFM",1,416.281281599022,416.281281599022,0,0.00736175238701847,1
"md$PM_WAIST_HIP_RATIO:md$PM_BIOIMPED_FFM",1,297.803520880032,297.803520880032,0,0.00526652500991587,1
"md$PM_STANDING_HEIGHT_AVG:md$PM_BIOIMPED_FFM",1,402.47255125437,402.47255125437,0,0.00711755103070009,1
"md$A_SLE_LIGHT_EXP:md$PM_BIOIMPED_FFM",1,326.44174045309,326.44174045309,0,0.00577297939694017,1
"md$NUT_VEG_DAY_QTY:md$PM_BIOIMPED_FFM",1,335.463484773813,335.463484773813,0,0.00593252499921426,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY:md$PM_BIOIMPED_FFM",1,442.027896726679,442.027896726679,0,0.00781707001419019,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,360.587192773175,360.587192773175,0,0.00637682678627664,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,217.661880002419,217.661880002419,0,0.00384925514429977,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,363.921645942908,363.921645942908,0,0.00643579513212056,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,385.205359901724,385.205359901724,0,0.00681218830415815,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,332.25260398215,332.25260398215,0,0.00587574197682695,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,273.575763311201,273.575763311201,0,0.00483806771433598,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,335.266733821649,335.266733821649,0,0.00592904554468252,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,235.601567139704,235.601567139704,0,0.00416651066464882,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,257.166511213894,257.166511213894,0,0.00454787726826905,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,338.49229400287,338.49229400287,0,0.00598608816565352,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,330.962218056364,330.962218056364,0,0.00585292206613377,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,407.562043580652,407.562043580652,0,0.00720755647638767,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,323.063104482128,323.063104482128,0,0.00571322969758169,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,310.888928466287,310.888928466287,0,0.00549793471962752,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,316.141418846095,316.141418846095,0,0.00559082271459768,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,297.448097235574,297.448097235574,0,0.00526023949822305,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,247.862131918166,247.862131918166,0,0.00438333339008422,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,259.220167331929,259.220167331929,0,0.00458419527846394,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,232.945297595219,232.945297595219,0,0.00411953569958539,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,217.228036246215,217.228036246215,0,0.00384158280723105,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,210.183989142952,210.183989142952,0,0.00371701191521897,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,337.289454225825,337.289454225825,0,0.00596481647030886,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,236.782471859176,236.782471859176,0,0.00418739444809454,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,353.885478469918,353.885478469918,0,0.00625830990009908,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,479.687099426676,479.687099426676,0,0.00848305654210946,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,304.632739890854,304.632739890854,0,0.00538729676107719,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,212.359122426715,212.359122426715,0,0.00375547819595664,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,420.930595973798,420.930595973798,0,0.00744397347816393,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,349.610939657425,349.610939657425,0,0.00618271655084878,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,223.430463188361,223.430463188361,0,0.00395127001481159,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,445.42049724752,445.42049724752,0,0.00787706667050529,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,258.658042964136,258.658042964136,0,0.00457425435488817,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,419.808018283224,419.808018283224,0,0.00742412118271252,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,329.450505039189,329.450505039189,0,0.00582618808263607,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,444.371635711133,444.371635711133,0,0.00785851801299783,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,230.416882031139,230.416882031139,0,0.00407482177624312,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,270.132855316631,270.132855316631,0,0.00477718139235208,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,291.836227032058,291.836227032058,0,0.00516099602826043,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,284.82762721178,284.82762721178,0,0.00503705200594361,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,338.96715743345,338.96715743345,0,0.0059944859177219,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,372.093569666642,372.093569666642,0,0.00658031202884156,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,365.008407783891,365.008407783891,0,0.00645501403993752,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,271.362570218938,271.362570218938,0,0.00479892836253205,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,251.416931476117,251.416931476117,0,0.00444619846542605,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,260.045961589145,260.045961589145,0,0.00459879908870709,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,297.417156926662,297.417156926662,0,0.00525969233239298,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,384.98357969358,384.98357969358,0,0.006808266218182,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,311.848309854715,311.848309854715,0,0.00551490095985622,1
