,sum_sq,df,F,PR(>F)
UC_case_control,0.003721436956971906,1.0,1.2205208977165456,0.2838078519964558
A_SMK_CIG_CUR_FREQ,0.011398254007226421,1.0,3.738289100192388,0.06906364686445986
F1_SDC_AGE_CALC,0.0010507852142590537,1.0,0.3446263709000982,0.5644623728795173
SDC_GENDER,0.011454670309408726,1.0,3.756791973298002,0.06843999527646961
A_HS_DENTAL_VISIT_LAST,0.002745932678413217,1.0,0.9005844399559982,0.3551934042262662
PM_BIOIMPED_BMI,0.00642192564523521,1.0,2.10620105733812,0.16390898695556883
PM_BIOIMPED_WEIGHT,0.0061056826799454735,1.0,2.0024827484282093,0.1741098516904932
PM_WAIST_AVG,0.0009248217728622868,1.0,0.30331409976649154,0.588583094220622
PM_WAIST_HIP_RATIO,0.008308961660227886,1.0,2.7250928772646836,0.1161216458215098
PM_STANDING_HEIGHT_AVG,0.009042563855596486,1.0,2.965692629567533,0.10218674854362819
A_SLE_LIGHT_EXP,0.0032520938051299555,1.0,1.0665902704758878,0.31539431943318685
NUT_VEG_DAY_QTY,0.013307846298240474,1.0,4.3645787093538795,0.05116471553078965
NUT_JUICE_DAY_QTY,0.00207628241617848,1.0,0.6809590241102041,0.42005911062259604
REFINED_GRAIN_SERVINGS_DAY_QTY,0.015506191164306123,1.0,5.085570595134537,0.03681440009921795
PM_BIOIMPED_FFM,0.00262695886251239,1.0,0.8615645585857126,0.36558174240742136
SALT_SEASONING,0.018069444272149973,1.0,5.9262415564951,0.025553726003416197
NUTS_SEEDS_SERVINGS_PER_DAY,0.0034633938784220013,1.0,1.1358904247237853,0.3006102121347056
Residual,0.05488301376143347,18.0,,
