"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,0.12378605221182,0.12378605221182,0,0.0125403987351742,1
"md$A_SMK_CIG_CUR_FREQ",1,0.161904601734955,0.161904601734955,0,0.0164020762156759,1
"md$F1_SDC_AGE_CALC",1,0.148278118931445,0.148278118931445,0,0.0150216175560718,1
"md$PM_BIOIMPED_WEIGHT",1,0.204120378750843,0.204120378750843,0,0.0206788316920403,1
"md$PM_WAIST_AVG",1,0.0329717397313894,0.0329717397313894,0,0.00334026940706108,1
"md$PM_WAIST_HIP_RATIO",1,0.0422667650857669,0.0422667650857669,0,0.0042819209268784,1
"md$PM_STANDING_HEIGHT_AVG",1,0.0395174793330184,0.0395174793330184,0,0.0040033989208821,1
"md$A_SLE_LIGHT_EXP",1,0.0219113774632409,0.0219113774632409,0,0.00221977682716431,1
"md$NUT_VEG_DAY_QTY",1,0.121703701231904,0.121703701231904,0,0.0123294419179227,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.101185811535709,0.101185811535709,0,0.0102508352138789,1
"md$PM_BIOIMPED_FFM",1,0.164076822314986,0.164076822314986,0,0.0166221374562406,1
"md$CASE_CONTROL:md$A_SMK_CIG_CUR_FREQ",1,0.0896188088994316,0.0896188088994316,0,0.0090790163971554,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC",1,0.119806235242245,0.119806235242245,0,0.0121372152520618,1
"md$A_SMK_CIG_CUR_FREQ:md$F1_SDC_AGE_CALC",1,0.0310137271840736,0.0310137271840736,0,0.00314190894856776,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT",1,0.0876935976063746,0.0876935976063746,0,0.00888397893669028,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_BIOIMPED_WEIGHT",1,0.0319556286104778,0.0319556286104778,0,0.00323733019551185,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.0455454736870118,0.0455454736870118,0,0.00461407719538674,1
"md$CASE_CONTROL:md$PM_WAIST_AVG",1,0.0494507887309665,0.0494507887309665,0,0.00500971310882441,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_AVG",1,0.0342410357029905,0.0342410357029905,0,0.00346885802679984,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0427770192043648,0.0427770192043648,0,0.00433361326207408,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.00687655942989096,0.00687655942989096,0,0.000696643891909498,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO",1,0.00689612760633218,0.00689612760633218,0,0.000698626285973356,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_WAIST_HIP_RATIO",1,0.0696178651961834,0.0696178651961834,0,0.00705277996229999,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.0560650365498145,0.0560650365498145,0,0.005679782987454,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.0112751547567391,0.0112751547567391,0,0.00114225257146381,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.0439378722559325,0.0439378722559325,0,0.00445121585040682,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG",1,0.0318501592526246,0.0318501592526246,0,0.00322664540689318,1
"md$A_SMK_CIG_CUR_FREQ:md$PM_STANDING_HEIGHT_AVG",1,0.0835785892271528,0.0835785892271528,0,0.0084670996118232,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.0182020315976641,0.0182020315976641,0,0.00184399397142379,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.0217231836173677,0.0217231836173677,0,0.00220071146540031,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.0342792965217362,0.0342792965217362,0,0.00347273411715438,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.0287894645806555,0.0287894645806555,0,0.00291657548457725,1
"md$CASE_CONTROL:md$A_SLE_LIGHT_EXP",1,0.0257181336056069,0.0257181336056069,0,0.00260542802986326,1
"md$A_SMK_CIG_CUR_FREQ:md$A_SLE_LIGHT_EXP",1,0.083264957192136,0.083264957192136,0,0.00843532647821923,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,0.0232348673467135,0.0232348673467135,0,0.00235385567178499,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.106280467725193,0.106280467725193,0,0.0107669597601681,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.0394111903983556,0.0394111903983556,0,0.00399263110336153,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.0494668873878323,0.0494668873878323,0,0.00501134401612447,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,0.0885328109579269,0.0885328109579269,0,0.00896899715856829,1
"md$CASE_CONTROL:md$NUT_VEG_DAY_QTY",1,0.0941210480726662,0.0941210480726662,0,0.00953512492816234,1
"md$A_SMK_CIG_CUR_FREQ:md$NUT_VEG_DAY_QTY",1,0.0407751123151359,0.0407751123151359,0,0.0041308059976606,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,0.125920156333463,0.125920156333463,0,0.0127565985101051,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,0.218541399876333,0.218541399876333,0,0.0221397826784452,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,0.0799245311311596,0.0799245311311596,0,0.00809691779645329,1
"md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,0.0715017161252147,0.0715017161252147,0,0.00724362732664808,1
"md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,0.0342229690852149,0.0342229690852149,0,0.00346702775120212,1
"md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,0.0696688707356605,0.0696688707356605,0,0.00705794718260726,1
"md$CASE_CONTROL:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.122447549688767,0.122447549688767,0,0.0124047990044517,1
"md$A_SMK_CIG_CUR_FREQ:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0186029856802024,0.0186029856802024,0,0.00188461344332457,1
"md$F1_SDC_AGE_CALC:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0677054426263797,0.0677054426263797,0,0.00685903808955291,1
"md$PM_BIOIMPED_WEIGHT:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.025298151152378,0.025298151152378,0,0.00256288085002223,1
"md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0423626902586887,0.0423626902586887,0,0.00429163882235762,1
"md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.050363805887049,0.050363805887049,0,0.00510220817579477,1
"md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0174492938789355,0.0174492938789355,0,0.00176773634007362,1
"md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0301080734400547,0.0301080734400547,0,0.0030501598470893,1
"md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0125611156958487,0.0125611156958487,0,0.00127252946975844,1
"md$CASE_CONTROL:md$PM_BIOIMPED_FFM",1,0.189286542231115,0.189286542231115,0,0.0191760595993375,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_FFM",1,0.0405054708910604,0.0405054708910604,0,0.00410348942270722,1
"md$PM_BIOIMPED_WEIGHT:md$PM_BIOIMPED_FFM",1,0.0426557453228407,0.0426557453228407,0,0.00432132736391915,1
"md$PM_WAIST_AVG:md$PM_BIOIMPED_FFM",1,0.147230377675315,0.147230377675315,0,0.0149154739890997,1
"md$PM_WAIST_HIP_RATIO:md$PM_BIOIMPED_FFM",1,0.0727904370693908,0.0727904370693908,0,0.00737418383289067,1
"md$PM_STANDING_HEIGHT_AVG:md$PM_BIOIMPED_FFM",1,0.0450993884121473,0.0450993884121473,0,0.00456888561590961,1
"md$A_SLE_LIGHT_EXP:md$PM_BIOIMPED_FFM",1,0.0725304729684861,0.0725304729684861,0,0.00734784763891788,1
"md$NUT_VEG_DAY_QTY:md$PM_BIOIMPED_FFM",1,0.0707073650713141,0.0707073650713141,0,0.00716315397142245,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY:md$PM_BIOIMPED_FFM",1,0.187000462063586,0.187000462063586,0,0.0189444635808109,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.111434968763707,0.111434968763707,0,0.0112891470110646,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.0250074474045832,0.0250074474045832,0,0.00253343051336461,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,-0.00203810252299963,-0.00203810252299963,0,-0.000206474136987942,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.0451122492065466,0.0451122492065466,0,0.00457018850494223,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,0.0711915574223205,0.0711915574223205,0,0.00721220606604578,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.0130949202813966,0.0130949202813966,0,0.00132660763308802,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.0392339264136119,0.0392339264136119,0,0.00397467301349315,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,-0.000878057345981453,-0.000878057345981453,0,-8.89533920357529e-05,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.102249715258611,0.102249715258611,0,0.0103586161525439,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,0.0305806136755447,0.0305806136755447,0,0.00309803150036181,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.0222483052503897,0.0222483052503897,0,0.00225390998449754,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.15807856977837,0.15807856977837,0,0.0160144722372649,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.0234709944190188,0.0234709944190188,0,0.00237777700691094,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.0072731700830122,0.0072731700830122,0,0.000736823343825837,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.021464632570483,0.021464632570483,0,0.00217451842374985,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.0221033312078509,0.0221033312078509,0,0.00223922309314588,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.0431011249164612,0.0431011249164612,0,0.00436644745291718,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.0162735959516311,0.0162735959516311,0,0.00164862986129776,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.0166943364480749,0.0166943364480749,0,0.00169125383625426,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.0225566527969301,0.0225566527969301,0,0.00228514776220785,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,0.0477262393770204,0.0477262393770204,0,0.00483500411576302,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.00605231800778938,0.00605231800778938,0,0.000613142431910487,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,0.0074952348713806,0.0074952348713806,0,0.000759320070568656,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.0181396222110894,0.0181396222110894,0,0.00183767146110474,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.0497515612160937,0.0497515612160937,0,0.00504018347947336,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.0535890666996135,0.0535890666996135,0,0.00542894980695432,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.0323652918562303,0.0323652918562303,0,0.00327883196697226,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.113057811830891,0.113057811830891,0,0.0114535524411068,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.127562087043501,0.127562087043501,0,0.012922937652775,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.0328127587072959,0.0328127587072959,0,0.00332416350984701,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,0.0912022009171007,0.0912022009171007,0,0.00923942515808498,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,0.0303892490833864,0.0303892490833864,0,0.00307864491967215,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,0.104576332187122,0.104576332187122,0,0.0105943188303998,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,0.0296180440897089,0.0296180440897089,0,0.00300051642333135,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,0.0468024506436882,0.0468024506436882,0,0.00474141781216862,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,0.0385076843365004,0.0385076843365004,0,0.00390109957720927,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,0.0371156000388586,0.0371156000388586,0,0.00376007163542201,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,0.0537048004409266,0.0537048004409266,0,0.00544067444989467,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,0.041429772586933,0.041429772586933,0,0.00419712769301902,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,0.0642152732237742,0.0642152732237742,0,0.00650545935285419,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,0.0934440789579929,0.0934440789579929,0,0.00946654318993165,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,0.0476985856623466,0.0476985856623466,0,0.00483220259974146,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,0.0121417917140469,0.0121417917140469,0,0.00123004899770964,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,0.0104630112015078,0.0104630112015078,0,0.00105997671056653,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,0.0254679923602446,0.0254679923602446,0,0.00258008696032508,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,0.0371231607038096,0.0371231607038096,0,0.00376083758402038,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,0.0435855552040083,0.0435855552040083,0,0.00441552365218751,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,0.12578970897732,0.12578970897732,0,0.0127433832743757,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,0.0303178198804606,0.0303178198804606,0,0.00307140863844321,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,0.0336082927415884,0.0336082927415884,0,0.00340475670931635,1
"md$CASE_CONTROL:md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,0.0292186486372534,0.0292186486372534,0,0.00296005485163314,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,0.00372851178158129,0.00372851178158129,0,0.000377724497989599,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,0.0684832700184881,0.0684832700184881,0,0.00693783748148674,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,0.0352796666512436,0.0352796666512436,0,0.00357407865543333,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,0.12058009294294,0.12058009294294,0,0.0122156124863027,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,0.0271196591373908,0.0271196591373908,0,0.00274741243515007,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0193197358731974,0.0193197358731974,0,0.00195722528490983,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0258276588845048,0.0258276588845048,0,0.00261652371184373,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0665923422758867,0.0665923422758867,0,0.00674627318609224,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0587143205853575,0.0587143205853575,0,0.00594817411532994,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0252396578785028,0.0252396578785028,0,0.00255695506949516,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0175444659792099,0.0175444659792099,0,0.00177737794399086,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.105651343247212,0.105651343247212,0,0.0107032250205349,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.00298590644332197,0.00298590644332197,0,0.000302493348128666,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.213575881999969,0.213575881999969,0,0.0216367407526093,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0757001340428287,0.0757001340428287,0,0.00766895662508701,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.00327064017281398,0.00327064017281398,0,0.000331338879894013,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.130197526726989,0.130197526726989,0,0.013189926250302,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.0481135028491009,0.0481135028491009,0,0.00487423663242126,1
