,sum_sq,df,F,PR(>F)
UC_case_control,0.005035287260301404,1.0,0.9480472529884469,0.33377203453118953
A_SMK_CIG_CUR_FREQ,0.002720960618551564,1.0,0.5123042850494979,0.47666777285400974
F1_SDC_AGE_CALC,0.009262335501712227,1.0,1.7439187229469053,0.19120413241018377
SDC_GENDER,0.0008567652609356629,1.0,0.16131233633676842,0.6892487324434136
A_HS_DENTAL_VISIT_LAST,0.00255607933806571,1.0,0.48126032728640594,0.4902864545538579
PM_BIOIMPED_BMI,0.005281426740728607,1.0,0.9943905589822831,0.3223137001627091
PM_BIOIMPED_WEIGHT,0.0028143007746367424,1.0,0.5298784320634599,0.4692326562854481
PM_WAIST_AVG,0.003235780559588918,1.0,0.6092349278615075,0.4378665486962827
PM_WAIST_HIP_RATIO,0.010827195530155164,1.0,2.0385516156863646,0.1580703940569511
PM_STANDING_HEIGHT_AVG,0.008194467095292986,1.0,1.5428597451919177,0.21858829323895537
A_SLE_LIGHT_EXP,0.0012597597151752273,1.0,0.2371884017051875,0.6278578077380267
NUT_VEG_DAY_QTY,0.003134944770914713,1.0,0.5902494981305766,0.4450629512008294
NUT_JUICE_DAY_QTY,0.0003157789335831302,1.0,0.05945506880916022,0.8081156665047082
REFINED_GRAIN_SERVINGS_DAY_QTY,0.00141615229704414,1.0,0.26663410161540846,0.6073244699628944
PM_BIOIMPED_FFM,2.8087120255688193e-06,1.0,0.0005288261786511749,0.9817226728108387
SALT_SEASONING,0.011483173991599675,1.0,2.1620596791279785,0.1462064845046301
NUTS_SEEDS_SERVINGS_PER_DAY,0.005301342680933381,1.0,0.9981403455238932,0.32140981888743214
Residual,0.3505405011536302,66.0,,
