"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,3.08787508151838,3.08787508151838,1.70228200344517,0.0161044962434178,0.188
"Residuals",104,188.652061073296,1.81396212570477,NA,0.983895503756582,NA
"Total",105,191.739936154814,NA,NA,1,NA
