,sum_sq,df,F,PR(>F)
CASE_CONTROL,3.696452964991222,1.0,13.23302412510422,0.0003693209774876273
A_SMK_CIG_CUR_FREQ,0.44699491867990443,1.0,1.6002082533476039,0.20769032426264145
F1_SDC_AGE_CALC,0.26420464582449754,1.0,0.9458327984347814,0.33223218241235297
SDC_GENDER,4.148014103527331,1.0,14.849579102754813,0.00016750516111587038
PM_BIOIMPED_WEIGHT,0.4445963252357657,1.0,1.5916214688779469,0.2089081505199674
PM_WAIST_AVG,0.5999993430116012,1.0,2.1479526065437318,0.14469836770774602
PM_WAIST_HIP_RATIO,0.5204241942808303,1.0,1.8630795477259663,0.17416248186940134
PM_STANDING_HEIGHT_AVG,0.011350686035172987,1.0,0.0406346039196212,0.8404977682664043
A_SLE_LIGHT_EXP,0.0021691291458081703,1.0,0.007765319507322445,0.9298893031815285
NUT_VEG_DAY_QTY,0.13958745686154775,1.0,0.49971261685327373,0.4806419893826699
REFINED_GRAIN_SERVINGS_DAY_QTY,0.07104525687170969,1.0,0.25433668629401684,0.6147231321353505
PM_BIOIMPED_FFM,1.002585731972698,1.0,3.58918165720837,0.05993871412599631
Residual,45.252345546061015,162.0,,
