,sum_sq,df,F,PR(>F)
Crohn_case_control,322.26478747527267,1.0,1.1590263212960563,0.28577298770529835
A_SMK_CIG_CUR_FREQ,17.952966878768706,1.0,0.06456790182031857,0.8002441648983196
F1_SDC_AGE_CALC,245.42170027239175,1.0,0.8826599165903577,0.35106244196940806
SDC_GENDER,11.413160552051119,1.0,0.04104746780633013,0.8400992069369926
A_HS_DENTAL_VISIT_LAST,0.07689659945701544,1.0,0.00027655886169592603,0.9867842992176837
PM_BIOIMPED_BMI,35.69674400306151,1.0,0.12838345203101043,0.7213119016163105
PM_BIOIMPED_WEIGHT,2.945589971667741,1.0,0.010593823593496306,0.9183483939896635
PM_WAIST_AVG,737.6876949862155,1.0,2.6530961141724014,0.1083392923137538
PM_WAIST_HIP_RATIO,473.2927895548833,1.0,1.7021990055796457,0.1967465486617537
PM_STANDING_HEIGHT_AVG,0.525555455861149,1.0,0.0018901618492543435,0.9654596071691226
A_SLE_LIGHT_EXP,122.29534725294249,1.0,0.4398356008692934,0.5096212773990317
NUT_VEG_DAY_QTY,170.68010520552662,1.0,0.6138515349585448,0.4362769420927689
NUT_JUICE_DAY_QTY,371.7207963562191,1.0,1.336895012716979,0.2519481496937553
REFINED_GRAIN_SERVINGS_DAY_QTY,300.02519788612005,1.0,1.0790415674214884,0.3028824992652944
PM_BIOIMPED_FFM,267.28959982608205,1.0,0.9613078860838603,0.33060784742679006
SALT_SEASONING,81.91553432524303,1.0,0.29460947672811494,0.5891968500964477
NUTS_SEEDS_SERVINGS_PER_DAY,167.00466151075318,1.0,0.6006327901553731,0.4412359334179162
Residual,17517.015134081805,63.0,,
