"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.0159493211449252,0.0159493211449252,0.303948858541904,0.0482156288641287,0.787
"Residuals",6,0.314842198548208,0.0524736997580346,NA,0.951784371135871,NA
"Total",7,0.330791519693133,NA,NA,1,NA
