"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,0.00505036263511045,0.00505036263511045,0.0804286018610817,0.00174539613240128,0.987
"Residuals",46,2.88848339818643,0.062793117351879,NA,0.998254603867599,NA
"Total",47,2.89353376082154,NA,NA,1,NA
