"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Both_case_control",1,0.133610082200459,0.133610082200459,2.42131709734934,0.287522375580829,0.144
"Residuals",6,0.33108447219918,0.05518074536653,NA,0.712477624419171,NA
"Total",7,0.464694554399639,NA,NA,1,NA
