"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,318.58826070453,318.58826070453,0.94110009457534,0.00951172054561518,0.532
"Residuals",98,33175.694837362,338.527498340428,NA,0.990488279454385,NA
"Total",99,33494.2830980665,NA,NA,1,NA
