"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,1.10224670565158,1.10224670565158,0.613729291998334,0.00921325526316173,0.542
"Residuals",66,118.534806015421,1.79598190932456,NA,0.990786744736838,NA
"Total",67,119.637052721073,NA,NA,1,NA
