"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,5.31940622228722,5.31940622228722,0,0.0700206784223087,1
"md$A_SMK_CIG_CUR_FREQ",1,1.37712116381889,1.37712116381889,0,0.0181273913160286,1
"md$F1_SDC_AGE_CALC",1,3.19102760867762,3.19102760867762,0,0.0420042968494801,1
"md$PM_BIOIMPED_WEIGHT",1,1.11435357103216,1.11435357103216,0,0.0146685155796287,1
"md$PM_WAIST_AVG",1,1.25902162866758,1.25902162866758,0,0.0165728175107782,1
"md$PM_WAIST_HIP_RATIO",1,5.48953036880378,5.48953036880378,0,0.0722600652367986,1
"md$PM_STANDING_HEIGHT_AVG",1,1.18254537312712,1.18254537312712,0,0.0155661413758169,1
"md$A_SLE_LIGHT_EXP",1,0.504788313211218,0.504788313211218,0,0.006644655187756,1
"md$NUT_VEG_DAY_QTY",1,4.909312119283,4.909312119283,0,0.064622506876576,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.770583552524762,0.770583552524762,0,0.0101433845948423,1
"md$PM_BIOIMPED_FFM",1,2.28476653940213,2.28476653940213,0,0.0300749550683383,1
"md$UC_case_control:md$A_SMK_CIG_CUR_FREQ",1,0.273146151228136,0.273146151228136,0,0.00359549130451875,1
"md$UC_case_control:md$F1_SDC_AGE_CALC",1,0.612410777778258,0.612410777778258,0,0.00806131668484031,1
"md$UC_case_control:md$PM_BIOIMPED_WEIGHT",1,2.28086091202291,2.28086091202291,0,0.0300235443154591,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,0.613481550866851,0.613481550866851,0,0.00807541153959787,1
"md$UC_case_control:md$PM_WAIST_AVG",1,0.562042986875348,0.562042986875348,0,0.00739831281894297,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.269375389928665,0.269375389928665,0,0.00354585582767712,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.229197393509885,0.229197393509885,0,0.00301698278257954,1
"md$UC_case_control:md$PM_WAIST_HIP_RATIO",1,1.61180979557876,1.61180979557876,0,0.0212166566451134,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,1.46688268268523,1.46688268268523,0,0.0193089447046201,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.506061910409528,0.506061910409528,0,0.00666141986714611,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,1.24776831250186,1.24776831250186,0,0.0164246872873102,1
"md$UC_case_control:md$PM_STANDING_HEIGHT_AVG",1,0.0874234250234665,0.0874234250234665,0,0.00115077647285093,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.304001611717958,0.304001611717958,0,0.00400164947072119,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,0.667331529033241,0.667331529033241,0,0.00878425230991526,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,1.44126765846705,1.44126765846705,0,0.0189717677155709,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,1.07486502218266,1.07486502218266,0,0.0141487179058265,1
"md$UC_case_control:md$A_SLE_LIGHT_EXP",1,0.613629261331823,0.613629261331823,0,0.00807735588949996,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,2.48123176836351,2.48123176836351,0,0.0326610761584391,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,1.6594778296194,1.6594778296194,0,0.0218441229342263,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,1.14737533913084,1.14737533913084,0,0.0151031893962826,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,0.121128884490091,0.121128884490091,0,0.00159444989047795,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,1.3182212348889,1.3182212348889,0,0.0173520767770817,1
"md$UC_case_control:md$NUT_VEG_DAY_QTY",1,0.967782154131868,0.967782154131868,0,0.0127391592530377,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,3.83345071242621,3.83345071242621,0,0.0504606733093513,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,0.283538522791119,0.283538522791119,0,0.00373228869822181,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,2.88455107913937,2.88455107913937,0,0.0379700694146828,1
"md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,0.159835989087711,0.159835989087711,0,0.00210396121757552,1
"md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,1.81300495589193,1.81300495589193,0,0.0238650390080523,1
"md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,2.91439322905156,2.91439322905156,0,0.0383628891195733,1
"md$UC_case_control:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,1.67112093010971,1.67112093010971,0,0.0219973839865323,1
"md$F1_SDC_AGE_CALC:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,2.64315982605465,2.64315982605465,0,0.0347925757998154,1
"md$PM_BIOIMPED_WEIGHT:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.671529612005443,0.671529612005443,0,0.00883951272912429,1
"md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,4.73748480686791,4.73748480686791,0,0.0623607008621422,1
"md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,1.21786704544655,1.21786704544655,0,0.0160310894086358,1
"md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.86729858427509,0.86729858427509,0,0.0114164688177429,1
"md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.385028979349585,0.385028979349585,0,0.00506823303573812,1
"md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,1.09581375294978,1.09581375294978,0,0.0144244713036877,1
"md$UC_case_control:md$PM_BIOIMPED_FFM",1,0.509318149626367,0.509318149626367,0,0.00670428256075148,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_FFM",1,1.23946937468808,1.23946937468808,0,0.0163154462871642,1
"md$PM_BIOIMPED_WEIGHT:md$PM_BIOIMPED_FFM",1,0.0829801455902555,0.0829801455902555,0,0.00109228847112062,1
"Residuals",0,5.55876463003741e-15,Inf,NA,7.31714131841192e-17,NA
"Total",51,75.969075737953,NA,NA,1,NA
