"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$Crohn_case_control",1,0.071577948786772,0.071577948786772,1.57407734324373,0.0615497217012827,0.2
"Residuals",24,1.09135092900993,0.0454729553754137,NA,0.938450278298717,NA
"Total",25,1.1629288777967,NA,NA,1,NA
