,sum_sq,df,F,PR(>F)
UC_case_control,0.009605633443389803,1.0,1.8485065775462437,0.1785841850891825
A_SMK_CIG_CUR_FREQ,0.004137511493471956,1.0,0.7962220560913946,0.375467185807853
F1_SDC_AGE_CALC,0.0012645863189233975,1.0,0.24335679080212333,0.6234296160571018
SDC_GENDER,0.0019500766691420348,1.0,0.3752724451617655,0.5422493012974866
A_HS_DENTAL_VISIT_LAST,0.010677419165765995,1.0,2.054760852103839,0.15645155838530989
PM_BIOIMPED_BMI,0.0026340489977121555,1.0,0.506895971675943,0.47899485067383585
PM_BIOIMPED_WEIGHT,0.00013460891083932487,1.0,0.025904117469114873,0.8726263437576398
PM_WAIST_AVG,0.013286623394143156,1.0,2.5568757003063523,0.11459213497996894
PM_WAIST_HIP_RATIO,0.02907531263983008,1.0,5.595248556556677,0.020956261522033243
PM_STANDING_HEIGHT_AVG,0.003755482656342979,1.0,0.7227044872181808,0.3983316986852461
A_SLE_LIGHT_EXP,0.0015453360489263994,1.0,0.2973842243507159,0.587365223906936
NUT_VEG_DAY_QTY,0.00027623625906510917,1.0,0.05315886191659884,0.8183682351723112
NUT_JUICE_DAY_QTY,0.0001807800802709518,1.0,0.0347892899973355,0.8526100134466839
REFINED_GRAIN_SERVINGS_DAY_QTY,8.890732379446487e-05,1.0,0.017109311300984305,0.8963293768722943
PM_BIOIMPED_FFM,1.926083291446504e-05,1.0,0.0037065516336050536,0.9516376032551269
SALT_SEASONING,0.00995422293807815,1.0,1.9155890846596455,0.1710062730922196
NUTS_SEEDS_SERVINGS_PER_DAY,0.0003587081661517671,1.0,0.06902974264621689,0.7935731597495894
Residual,0.34296432318097453,66.0,,
