"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,66.871898556763,66.871898556763,0,0.00344904461291737,1
"md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,110.428773583106,110.428773583106,0,0.00569557280199822,1
"md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,83.6407771112408,83.6407771112408,0,0.00431393123182941,1
"md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,96.4835144879708,96.4835144879708,0,0.00497631969574783,1
"md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,74.1928729324509,74.1928729324509,0,0.00382663770922133,1
"md$CASE_CONTROL:md$PM_BIOIMPED_FFM",1,283.110408592373,283.110408592373,0,0.0146019546429882,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_FFM",1,66.196270441952,66.196270441952,0,0.00341419781538333,1
"md$PM_BIOIMPED_WEIGHT:md$PM_BIOIMPED_FFM",1,89.3761554221082,89.3761554221082,0,0.00460974421296302,1
"md$PM_WAIST_AVG:md$PM_BIOIMPED_FFM",1,119.446225381022,119.446225381022,0,0.00616066492914103,1
"md$PM_WAIST_HIP_RATIO:md$PM_BIOIMPED_FFM",1,113.175852001604,113.175852001604,0,0.00583725856575053,1
"md$PM_STANDING_HEIGHT_AVG:md$PM_BIOIMPED_FFM",1,122.909446348377,122.909446348377,0,0.00633928709897012,1
"md$A_SLE_LIGHT_EXP:md$PM_BIOIMPED_FFM",1,114.098153072165,114.098153072165,0,0.00588482798739938,1
"md$NUT_VEG_DAY_QTY:md$PM_BIOIMPED_FFM",1,100.746741512595,100.746741512595,0,0.00519620369067347,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY:md$PM_BIOIMPED_FFM",1,156.834755323383,156.834755323383,0,0.00808904905708892,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,123.934626848576,123.934626848576,0,0.00639216272173232,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,75.0185500372845,75.0185500372845,0,0.0038692235671362,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,104.237273296904,104.237273296904,0,0.00537623446752767,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,104.453060791368,104.453060791368,0,0.0053873641155768,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,102.431303185789,102.431303185789,0,0.00528308814422501,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,90.4527125697186,90.4527125697186,0,0.00466526968346108,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,96.8294859547968,96.8294859547968,0,0.00499416382833017,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,102.329125784558,102.329125784558,0,0.00527781815155416,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,83.6381838059988,83.6381838059988,0,0.00431379747720799,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,119.230359369454,119.230359369454,0,0.0061495312314238,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,95.4500861077377,95.4500861077377,0,0.00492301867297736,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,108.720684332673,108.720684332673,0,0.00560747486916345,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,78.6666459585813,78.6666459585813,0,0.00405738101228596,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,84.365769117574,84.365769117574,0,0.00435132406540851,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,147.297465711241,147.297465711241,0,0.00759714531174107,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,83.4186729847715,83.4186729847715,0,0.00430247579154076,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,100.578737574735,100.578737574735,0,0.0051875385699078,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,83.3357745987378,83.3357745987378,0,0.0042982001505325,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,76.9604510041063,76.9604510041063,0,0.00396938078134704,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,71.3126815317009,71.3126815317009,0,0.00367808639171245,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,87.2263170785827,87.2263170785827,0,0.0044988622353699,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,104.822071031878,104.822071031878,0,0.00540639651647483,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,94.34616855272,94.34616855272,0,0.00486608203773278,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,135.62697778216,135.62697778216,0,0.00699521782963516,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,129.70446053165,129.70446053165,0,0.00668975280383746,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,117.626797945883,117.626797945883,0,0.00606682451890603,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,77.7037884231249,77.7037884231249,0,0.00400771981427385,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,189.126008554467,189.126008554467,0,0.0097545315004576,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,122.145054614042,122.145054614042,0,0.00629986214992029,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,95.562054732769,95.562054732769,0,0.00492879366652942,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,208.710717219299,208.710717219299,0,0.0107646498816287,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,78.868976501888,78.868976501888,0,0.00406781659263408,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,129.137112165039,129.137112165039,0,0.00666049073905782,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,167.740486917441,167.740486917441,0,0.00865153278517505,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,189.155917615277,189.155917615277,0,0.00975607411682246,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,61.5913778141312,61.5913778141312,0,0.00317669177093378,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,121.429227152114,121.429227152114,0,0.00626294199504764,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,96.3170316942524,96.3170316942524,0,0.00496773303086751,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,108.665575050114,108.665575050114,0,0.00560463250371198,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,147.733407832879,147.733407832879,0,0.0076196298509665,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,103.829521080461,103.829521080461,0,0.00535520387596558,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,129.352823406014,129.352823406014,0,0.00667161645418911,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,79.1036138927611,79.1036138927611,0,0.0040799184597329,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,51.5744918685214,51.5744918685214,0,0.00266005193784175,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,56.3867129132577,56.3867129132577,0,0.00290825133742104,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,72.6570874421486,72.6570874421486,0,0.00374742666861617,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,102.757397440071,102.757397440071,0,0.00529990707198552,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,117.823019302676,117.823019302676,0,0.00607694500640814,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,100.253364907599,100.253364907599,0,0.00517075685936878,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,110.086818359825,110.086818359825,0,0.00567793581477084,1
"md$CASE_CONTROL:md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,93.002862914529,93.002862914529,0,0.00479679850945115,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,58.4821683292394,58.4821683292394,0,0.00301632841269601,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,136.229840608772,136.229840608772,0,0.00702631161984197,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,112.486007088279,112.486007088279,0,0.00580167850995126,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,115.380169936821,115.380169936821,0,0.005950950431298,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,114.601808155641,114.601808155641,0,0.00591080495066683,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,115.656893933845,115.656893933845,0,0.00596522299468856,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,86.3304108485645,86.3304108485645,0,0.00445265417753077,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,115.617250801964,115.617250801964,0,0.00596317832520254,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,135.4413904547,135.4413904547,0,0.00698564581230328,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,127.038535250176,127.038535250176,0,0.00655225266657575,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,87.1286718755637,87.1286718755637,0,0.00449382599939158,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,135.587830616167,135.587830616167,0,0.00699319874052757,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,91.4332155193642,91.4332155193642,0,0.00471584097707486,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,206.436931920825,206.436931920825,0,0.0106473751054688,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,76.4187140473823,76.4187140473823,0,0.00394143967345968,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,79.7201801376996,79.7201801376996,0,0.00411171902965102,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,135.406444445071,135.406444445071,0,0.00698384340577891,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,86.3013657941392,86.3013657941392,0,0.00445115612392889,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,91.7185255752192,91.7185255752192,0,0.00473055638268463,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,111.530356497969,111.530356497969,0,0.00575238902376239,1
"md$CASE_CONTROL:md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,91.7874787764322,91.7874787764322,0,0.00473411277441747,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,80.6870344422314,80.6870344422314,0,0.00416158636858549,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,116.307367199524,116.307367199524,0,0.00599877238331455,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,91.8366760979279,91.8366760979279,0,0.00473665021929846,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,162.608123608188,162.608123608188,0,0.00838682144296176,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,152.858658787158,152.858658787158,0,0.00788397436002363,1
"md$CASE_CONTROL:md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,117.807093153084,117.807093153084,0,0.00607612358512895,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,108.015221130641,108.015221130641,0,0.00557108927059227,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,97.0706013224644,97.0706013224644,0,0.00500659980933106,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,121.794427007822,121.794427007822,0,0.00628177786814465,1
"md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,100.524145447329,100.524145447329,0,0.0051847228777112,1
"md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,91.2055471359017,91.2055471359017,0,0.0047040985497106,1
"md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,91.0924722890304,91.0924722890304,0,0.00469826650067543,1
"md$CASE_CONTROL:md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_FFM",1,87.7419348030489,87.7419348030489,0,0.00452545619446597,1
"md$CASE_CONTROL:md$PM_BIOIMPED_WEIGHT:md$PM_BIOIMPED_FFM",1,112.840450502528,112.840450502528,0,0.00581995959924116,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT:md$PM_BIOIMPED_FFM",1,152.795625609611,152.795625609611,0,0.00788072330470528,1
"md$CASE_CONTROL:md$PM_WAIST_AVG:md$PM_BIOIMPED_FFM",1,114.543307107833,114.543307107833,0,0.00590778764850931,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG:md$PM_BIOIMPED_FFM",1,96.5120302386895,96.5120302386895,0,0.00497779044951021,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG:md$PM_BIOIMPED_FFM",1,109.027343169648,109.027343169648,0,0.00562329137852685,1
"md$CASE_CONTROL:md$PM_WAIST_HIP_RATIO:md$PM_BIOIMPED_FFM",1,131.180495139455,131.180495139455,0,0.00676588207969779,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO:md$PM_BIOIMPED_FFM",1,95.9422148484773,95.9422148484773,0,0.00494840114332354,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO:md$PM_BIOIMPED_FFM",1,121.283723703418,121.283723703418,0,0.00625543737955572,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO:md$PM_BIOIMPED_FFM",1,86.2852816112791,86.2852816112791,0,0.00445032655178507,1
"md$CASE_CONTROL:md$PM_STANDING_HEIGHT_AVG:md$PM_BIOIMPED_FFM",1,82.1511545229732,82.1511545229732,0,0.00423710113018389,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG:md$PM_BIOIMPED_FFM",1,73.048601679202,73.048601679202,0,0.00376761975568761,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG:md$PM_BIOIMPED_FFM",1,110.524597435786,110.524597435786,0,0.0057005150983889,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG:md$PM_BIOIMPED_FFM",1,117.294155136024,117.294155136024,0,0.00604966783700928,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG:md$PM_BIOIMPED_FFM",1,107.861536587614,107.861536587614,0,0.00556316269969093,1
"md$CASE_CONTROL:md$A_SLE_LIGHT_EXP:md$PM_BIOIMPED_FFM",1,98.577467201947,98.577467201947,0,0.00508431926632549,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP:md$PM_BIOIMPED_FFM",1,113.311258102181,113.311258102181,0,0.00584424239142069,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP:md$PM_BIOIMPED_FFM",1,90.2744111824904,90.2744111824904,0,0.00465607345227328,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP:md$PM_BIOIMPED_FFM",1,86.0388614928488,86.0388614928488,0,0.0044376169682331,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP:md$PM_BIOIMPED_FFM",1,105.62205455287,105.62205455287,0,0.00544765717922031,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP:md$PM_BIOIMPED_FFM",1,96.3155718774906,96.3155718774906,0,0.00496765773805772,1
"md$CASE_CONTROL:md$NUT_VEG_DAY_QTY:md$PM_BIOIMPED_FFM",1,110.86847462225,110.86847462225,0,0.00571825121450158,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY:md$PM_BIOIMPED_FFM",1,73.2329796124795,73.2329796124795,0,0.00377712939622776,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY:md$PM_BIOIMPED_FFM",1,168.616352276331,168.616352276331,0,0.00869670719719144,1
"Residuals",0,9.16996166062435e-13,Inf,NA,4.72958111685564e-17,NA
"Total",173,19388.5281466973,NA,NA,1,NA
