"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$CASE_CONTROL",1,3.73633575146267,3.73633575146267,1.95723506440787,0.0195807243282261,0.13
"Residuals",98,187.08069883988,1.90898672285591,NA,0.980419275671774,NA
"Total",99,190.817034591342,NA,NA,1,NA
