"","Df","SumsOfSqs","MeanSqs","F.Model","R2","Pr(>F)"
"md$UC_case_control",1,1.83731345701019,1.83731345701019,0,0.02656853931551,1
"md$A_SMK_CIG_CUR_FREQ",1,3.44349451381501,3.44349451381501,0,0.0497947799946524,1
"md$F1_SDC_AGE_CALC",1,3.78824916872681,3.78824916872681,0,0.0547801174547798,1
"md$PM_BIOIMPED_WEIGHT",1,1.16258680320859,1.16258680320859,0,0.0168116295403419,1
"md$PM_WAIST_AVG",1,1.04600805298751,1.04600805298751,0,0.0151258382036575,1
"md$PM_WAIST_HIP_RATIO",1,3.25622529504959,3.25622529504959,0,0.0470867665185794,1
"md$PM_STANDING_HEIGHT_AVG",1,0.989438668051372,0.989438668051372,0,0.0143078145169558,1
"md$A_SLE_LIGHT_EXP",1,0.191845817199235,0.191845817199235,0,0.00277419354728306,1
"md$NUT_VEG_DAY_QTY",1,0.683234984436821,0.683234984436821,0,0.00987994480554266,1
"md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.345025824749488,0.345025824749488,0,0.0049892587216119,1
"md$PM_BIOIMPED_FFM",1,1.29986304639496,1.29986304639496,0,0.0187967177408702,1
"md$UC_case_control:md$A_SMK_CIG_CUR_FREQ",1,1.9420373475483,1.9420373475483,0,0.0280829030145396,1
"md$UC_case_control:md$F1_SDC_AGE_CALC",1,1.44312431416233,1.44312431416233,0,0.0208683526110903,1
"md$UC_case_control:md$PM_BIOIMPED_WEIGHT",1,2.73577921193041,2.73577921193041,0,0.0395608366516877,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_WEIGHT",1,1.28683230856961,1.28683230856961,0,0.0186082862737725,1
"md$UC_case_control:md$PM_WAIST_AVG",1,1.01019986066428,1.01019986066428,0,0.0146080325119137,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_AVG",1,0.352659219776314,0.352659219776314,0,0.00509964171320608,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_AVG",1,0.600184936019193,0.600184936019193,0,0.00867899650348791,1
"md$UC_case_control:md$PM_WAIST_HIP_RATIO",1,1.02680751896297,1.02680751896297,0,0.0148481881700372,1
"md$F1_SDC_AGE_CALC:md$PM_WAIST_HIP_RATIO",1,5.38544194223397,5.38544194223397,0,0.0778763827302908,1
"md$PM_BIOIMPED_WEIGHT:md$PM_WAIST_HIP_RATIO",1,0.00860117047817255,0.00860117047817255,0,0.000124377544363386,1
"md$PM_WAIST_AVG:md$PM_WAIST_HIP_RATIO",1,1.84182457381662,1.84182457381662,0,0.0266337724872211,1
"md$UC_case_control:md$PM_STANDING_HEIGHT_AVG",1,1.83016157235966,1.83016157235966,0,0.0264651192225515,1
"md$F1_SDC_AGE_CALC:md$PM_STANDING_HEIGHT_AVG",1,0.464063999339956,0.464063999339956,0,0.00671061465550894,1
"md$PM_BIOIMPED_WEIGHT:md$PM_STANDING_HEIGHT_AVG",1,1.64715248212561,1.64715248212561,0,0.0238187094929394,1
"md$PM_WAIST_AVG:md$PM_STANDING_HEIGHT_AVG",1,0.955014214529818,0.955014214529818,0,0.0138100184314198,1
"md$PM_WAIST_HIP_RATIO:md$PM_STANDING_HEIGHT_AVG",1,0.698341347586975,0.698341347586975,0,0.0100983909295494,1
"md$UC_case_control:md$A_SLE_LIGHT_EXP",1,0.215062160268559,0.215062160268559,0,0.00310991433637663,1
"md$F1_SDC_AGE_CALC:md$A_SLE_LIGHT_EXP",1,1.2286517942957,1.2286517942957,0,0.0177669647915914,1
"md$PM_BIOIMPED_WEIGHT:md$A_SLE_LIGHT_EXP",1,1.20301558682525,1.20301558682525,0,0.017396251463672,1
"md$PM_WAIST_AVG:md$A_SLE_LIGHT_EXP",1,0.74602057299586,0.74602057299586,0,0.0107878581350367,1
"md$PM_WAIST_HIP_RATIO:md$A_SLE_LIGHT_EXP",1,2.43831590632745,2.43831590632745,0,0.0352593575003324,1
"md$PM_STANDING_HEIGHT_AVG:md$A_SLE_LIGHT_EXP",1,3.02761496834189,3.02761496834189,0,0.0437809384194652,1
"md$UC_case_control:md$NUT_VEG_DAY_QTY",1,0.784879351940596,0.784879351940596,0,0.0113497769476414,1
"md$F1_SDC_AGE_CALC:md$NUT_VEG_DAY_QTY",1,1.9103397241657,1.9103397241657,0,0.0276245383572539,1
"md$PM_BIOIMPED_WEIGHT:md$NUT_VEG_DAY_QTY",1,1.42180579111295,1.42180579111295,0,0.0205600753187074,1
"md$PM_WAIST_AVG:md$NUT_VEG_DAY_QTY",1,0.168032940944826,0.168032940944826,0,0.00242984656796568,1
"md$PM_WAIST_HIP_RATIO:md$NUT_VEG_DAY_QTY",1,0.075982073435803,0.075982073435803,0,0.00109874158796949,1
"md$PM_STANDING_HEIGHT_AVG:md$NUT_VEG_DAY_QTY",1,1.34929800741338,1.34929800741338,0,0.0195115738261872,1
"md$A_SLE_LIGHT_EXP:md$NUT_VEG_DAY_QTY",1,2.99539670242331,2.99539670242331,0,0.0433150449914986,1
"md$UC_case_control:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.364903102719786,0.364903102719786,0,0.00527669483613237,1
"md$F1_SDC_AGE_CALC:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,2.41774330876746,2.41774330876746,0,0.0349618666911244,1
"md$PM_BIOIMPED_WEIGHT:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.842950477754144,0.842950477754144,0,0.0121895166139387,1
"md$PM_WAIST_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.51046238680923,0.51046238680923,0,0.00738156025651688,1
"md$PM_WAIST_HIP_RATIO:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,1.92040564622666,1.92040564622666,0,0.0277700969961476,1
"md$PM_STANDING_HEIGHT_AVG:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,0.959068064968662,0.959068064968662,0,0.0138686392858813,1
"md$A_SLE_LIGHT_EXP:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,1.39086706512639,1.39086706512639,0,0.0201126847253333,1
"md$NUT_VEG_DAY_QTY:md$REFINED_GRAIN_SERVINGS_DAY_QTY",1,1.04719579353429,1.04719579353429,0,0.0151430135698385,1
"md$UC_case_control:md$PM_BIOIMPED_FFM",1,0.414660861392761,0.414660861392761,0,0.00599621874889238,1
"md$F1_SDC_AGE_CALC:md$PM_BIOIMPED_FFM",1,0.0385996540996558,0.0385996540996558,0,0.000558171728182199,1
"md$PM_BIOIMPED_WEIGHT:md$PM_BIOIMPED_FFM",1,0.410941238272272,0.410941238272272,0,0.00594243100095066,1
"Residuals",0,3.59231322690342e-15,Inf,NA,5.19467785088346e-17,NA
"Total",51,69.1537248318963,NA,NA,1,NA
